"iso3","scope","gender","quintile","access_water_piped_house","access_water_piped_house_low","access_water_piped_house_upp","access_water_piped_plot","access_water_piped_plot_low","access_water_piped_plot_upp","water_trucked","water_trucked_low","water_trucked_upp","water_on_premises","water_on_premises_low","water_on_premises_upp","water_distr","water_distr_low","water_distr_upp","consume_distr","consume_distr_low","consume_distr_upp","consume_other","consume_other_low","consume_other_upp","consume_bottled","consume_bottled_low","consume_bottled_upp","improved_w_access","improved_w_access_low","improved_w_access_upp","water_daily","water_daily_low","water_daily_upp","water_dist_daily","water_dist_daily_low","water_dist_daily_upp","access_water_piped_house_daily","access_water_piped_house_daily_low","access_water_piped_house_daily_upp","access_water_piped_plot_daily","access_water_piped_plot_daily_low","access_water_piped_plot_daily_upp","piped_ou","piped_ou_low","piped_ou_upp","other_ou","other_ou_low","other_ou_upp","unimproved_ou","unimproved_ou_low","unimproved_ou_upp","access_san_exclusive","access_san_exclusive_low","access_san_exclusive_upp","access_sewer","access_sewer_low","access_sewer_upp","access_septic","access_septic_low","access_septic_upp","access_latrine","access_latrine_low","access_latrine_upp","improved_san","improved_san_low","improved_san_upp","access_sewer_exclusive","access_sewer_exclusive_low","access_sewer_exclusive_upp","access_septic_exclusive","access_septic_exclusive_low","access_septic_exclusive_upp","access_latrine_exclusive","access_latrine_exclusive_low","access_latrine_exclusive_upp","improved_san_exclusive","improved_san_exclusive_low","improved_san_exclusive_upp","no_san_access","no_san_access_low","no_san_access_upp","access_latrines_unimproved","access_latrines_unimproved_low","access_latrines_unimproved_upp","access_latrines_unimproved_exclusive","access_latrines_unimproved_exclusive_low","access_latrines_unimproved_exclusive_upp","sewage_contaminates","sewage_contaminates_low","sewage_contaminates_upp","count_respondents"
"JAM","country","all","2",0.479865771812081,0.425278120535644,0.534453423088517,0.151006711409396,0.102908021578954,0.199105401239838,0.033003300330033,0.012447743325246,0.05355885733482,0.748322147651007,0.701960084571172,0.794684210730842,0.732673267326733,0.661859629129315,0.80348690552415,0.630872483221476,0.56407928788631,0.697665678556643,0.322147651006711,0.253704787820752,0.390590514192671,0.134228187919463,0.0939239978179878,0.174532378020938,0.953020134228188,0.928268487177505,0.97777178127887,0.912568306010929,0.867354289893969,0.957782322127889,0.883211678832117,0.828567384922365,0.937855972741868,0.332,0.278602181543938,0.385397818456062,0.0727272727272727,0.0396197018478718,0.105834843606674,0.731788079470199,0.661005617264872,0.802570541675525,0.214521452145215,0.14409945099011,0.284943453300319,0.0264026402640264,0.0039576331374551,0.0488476473905977,0.779264214046823,0.711873135736357,0.846655292357289,0.175627240143369,0.118590545061113,0.232663935225626,0.67741935483871,0.593523043435503,0.761315666241917,0.032258064516129,0.00707993369373419,0.0574361953385239,0.885304659498208,0.841781616142107,0.928827702854308,0.129370629370629,0.0851733545107369,0.173567904230522,0.517482517482518,0.43478930175423,0.600175733210805,0.027972027972028,0.00649631479030629,0.0494477411537497,0.674825174825175,0.603021689208071,0.746628660442279,0,0,0,0,0,0,0.325174825174825,0.253371339557721,0.396978310791929,0.0132013201320132,-0.00207768332027946,0.0284803235843059,303
"JAM","country","all","3",0.476190476190476,0.41335977424393,0.539021178137022,0.0918367346938775,0.0508590205983961,0.132814448789359,0.0165562913907285,0.00297790602711981,0.0301346767543371,0.67687074829932,0.614643618275043,0.739097878323596,0.718543046357616,0.651279655278673,0.785806437436559,0.568027210884354,0.500556785135395,0.635497636633313,0.374149659863946,0.304201996700512,0.44409732302738,0.207482993197279,0.151267542694709,0.263698443699849,0.942176870748299,0.897123332679196,0.987230408817403,0.865979381443299,0.794978081482418,0.93698068140418,0.798449612403101,0.702193765693652,0.89470545911255,0.290598290598291,0.227003944892804,0.354192636303777,0.0422535211267606,0.018354809097458,0.0661522331560631,0.723549488054608,0.654539475234724,0.792559500874491,0.195364238410596,0.128851285316937,0.261877191504255,0.00993377483443709,-0.00119817025623176,0.0210657199251059,0.730897009966777,0.678373918355071,0.783420101578484,0.23321554770318,0.151002371430493,0.315428723975867,0.632508833922261,0.5416880103123,0.723329657532223,0.0247349823321555,0.0038554915109618,0.0456144731533492,0.890459363957597,0.851375385530658,0.929543342384536,0.13448275862069,0.0839788689423161,0.184986648299063,0.491349480968858,0.412647580679882,0.570051381257835,0.0206896551724138,0.00153730687472083,0.0398420034701068,0.644827586206897,0.58598751950622,0.703667652907573,0,0,0,0,0,0,0.355172413793103,0.296332347092427,0.41401248049378,0.00993377483443709,-0.00144274772776733,0.0213102973966415,302
"JAM","country","all","5",0.442906574394464,0.357217392191381,0.528595756597546,0.0899653979238754,0.0481702365922088,0.131760559255542,0.0132450331125828,0.000482454102525754,0.0260076121226398,0.643598615916955,0.565271565626875,0.721925666207035,0.682119205298013,0.600057869289897,0.76418054130613,0.532871972318339,0.444116221046897,0.621627723589781,0.422145328719723,0.334285758946027,0.510004898493419,0.190311418685121,0.135951565308767,0.244671272061475,0.955017301038062,0.928363649988696,0.981670952087429,0.8625,0.803126484472325,0.921873515527675,0.784313725490196,0.705704497031718,0.862922953948674,0.221238938053097,0.154000498820756,0.288477377285438,0.0464285714285714,0.0220215950796737,0.0708355477774691,0.695205479452055,0.613413940047661,0.776997018856449,0.211920529801325,0.143857004414354,0.279984055188295,0.0264900662251656,0.00239652344220965,0.0505836090081215,0.825503355704698,0.781673312713694,0.869333398695702,0.285714285714286,0.184366323907086,0.387062247521485,0.603571428571429,0.502864199005057,0.7042786581378,0.0392857142857143,0.00185086398577847,0.0767205645856501,0.928571428571428,0.887392274613092,0.969750582529765,0.210526315789474,0.129847565216995,0.291205066361952,0.508833922261484,0.415230830322568,0.6024370142004,0.0315789473684211,-0.000503863224791797,0.0636617579616339,0.747368421052632,0.692795888414867,0.801940953690397,0,0,0,0,0,0,0.252631578947368,0.198059046309603,0.307204111585133,0,0,0,302
"MEX","country","all","2",0.146496815286624,0.0966667947910169,0.196326835782232,0.00955414012738854,-0.000988415730286803,0.0200966959850639,0.0126582278481013,-0.00222190211547391,0.0275383578116764,0.178343949044586,0.125966820309897,0.230721077779275,0.794303797468355,0.740184727871925,0.848422867064784,0.156050955414013,0.10576829143592,0.206333619392105,0.812101910828026,0.7578151751266,0.866388646529451,0.738853503184713,0.679370191865126,0.798336814504301,0.968152866242038,0.947075932561756,0.989229799922321,1,1,1,1,1,1,0.0629370629370629,0.0317242301052891,0.0941498957688368,0.00955414012738854,-0.000988415730286803,0.0200966959850639,0.794871794871795,0.738406062882153,0.851337526861436,0.132911392405063,0.0906230519322776,0.175199732877849,0.0189873417721519,0.00433729238926945,0.0336373911550344,0.908227848101266,0.875639252044217,0.940816444158315,0.836065573770492,0.778478046126377,0.893653101414607,0.121311475409836,0.0700701223649142,0.172552828454758,0.00327868852459016,-0.00315321246598885,0.00971058951516918,0.960655737704918,0.940943456555633,0.980368018854203,0.754098360655738,0.693799564725139,0.814397156586336,0.111475409836066,0.0635251890775008,0.15942563059463,0.00327868852459016,-0.00315321246598885,0.00971058951516918,0.868852459016394,0.831112941433764,0.906591976599023,0,0,0,0,0,0,0.131147540983607,0.0934080234009773,0.168887058566236,0.0158227848101266,0.00269839135176995,0.0289471782684832,316
"MEX","country","all","5",0.140127388535032,0.100514817888342,0.179739959181721,0.00955414012738854,-0.00130293025228435,0.0204112105070614,0.0126582278481013,-0.00275368826022379,0.0280701439564263,0.162420382165605,0.117144279120188,0.207696485211022,0.85126582278481,0.807474728125558,0.895056917444062,0.14968152866242,0.106594825605784,0.192768231719057,0.828025477707006,0.783448914042427,0.872602041371586,0.792993630573248,0.740491414983908,0.845495846162589,0.977707006369427,0.961596297673155,0.993817715065698,0.982905982905983,0.966668739369546,0.99914322644242,0.951219512195122,0.905374909445727,0.997064114944517,0.045774647887324,0.0176333212483993,0.0739159745262486,0.00320512820512821,-0.00310760247024459,0.009517858880501,0.858520900321543,0.815860077798229,0.901181722844858,0.113924050632911,0.0744742246323397,0.153373876633483,0.00632911392405063,-0.0022412637158535,0.0148994915639548,0.958466453674122,0.936357098776657,0.980575808571586,0.871287128712871,0.814542321629326,0.928031935796417,0.0891089108910891,0.039751336252541,0.138466485529637,0.0132013201320132,0.000467149892406682,0.0259354903716197,0.973597359735974,0.955719794581242,0.991474924890706,0.83112582781457,0.772325460055635,0.889926195573504,0.0852459016393443,0.0364589311597512,0.134032872118937,0.0131147540983607,0.000462215521209354,0.025767292675512,0.921311475409836,0.892593301897824,0.950029648921849,0,0,0,0,0,0,0.0786885245901639,0.0499703510781515,0.107406698102176,0.0126582278481013,0.000277149507834629,0.0250393061883679,316
"MEX","country","all","3",0.147435897435897,0.0998921444454579,0.194979650426337,0.0192307692307692,0.00422885987439136,0.0342326785871471,0.00316455696202532,-0.00305072180750162,0.00937983573155225,0.169871794871795,0.121626039606927,0.218117550136663,0.832278481012658,0.789422417845285,0.875134544180032,0.166666666666667,0.118660725425069,0.214672607908264,0.801282051282051,0.752108371392961,0.850455731171142,0.782051282051282,0.729665443913562,0.834437120189002,0.967948717948718,0.946965452664566,0.98893198323287,0.979838709677419,0.95928545944326,1.00039195991158,0.951923076923077,0.904138915980233,0.999707237865921,0.0533807829181495,0.0187660411420399,0.087995524694259,0.00325732899022801,-0.00310882815307911,0.00962348613353514,0.837579617834395,0.794502804486791,0.880656431181999,0.126582278481013,0.0898443190664288,0.163320237895596,0,0,0,0.936708860759494,0.90836233295092,0.965055388568068,0.831168831168831,0.769367474032364,0.892970188305298,0.136363636363636,0.0836745571313472,0.189052715595926,0.0194805194805195,0.00508347415154971,0.0338775648094893,0.987012987012987,0.971945797573035,1.00208017645294,0.77741935483871,0.715628613475856,0.839210096201564,0.125806451612903,0.0777580112262176,0.173854891999589,0.0193548387096774,0.00505223902513681,0.033657438394218,0.92258064516129,0.89005561867063,0.955105671651951,0,0,0,0,0,0,0.0774193548387097,0.0448943283480488,0.109944381329371,0.00632911392405063,-0.00223302145842106,0.0148912493065223,316
"MEX","country","all","1",0.137380191693291,0.0930687675005952,0.181691615885986,0.0287539936102236,0.00918095022314186,0.0483270369973054,0.00949367088607595,-0.00412650276938687,0.0231138445415388,0.178913738019169,0.125556897690776,0.232270578347563,0.737341772151899,0.662037038038046,0.812646506265752,0.166134185303514,0.113500543099438,0.21876782750759,0.81150159744409,0.755032832807675,0.867970362080504,0.706070287539936,0.638991142685188,0.773149432394684,0.977635782747604,0.959110631447251,0.996160934047957,0.976958525345622,0.953726420325869,1.00019063036538,0.951923076923077,0.905179224862071,0.998666928984083,0.055944055944056,0.0252493073329539,0.086638804555158,0.0161812297734628,0.00226957480802358,0.030092884738902,0.746794871794872,0.671539816916497,0.822049926673247,0.199367088607595,0.135735607606868,0.262998569608322,0.0189873417721519,0.0046113929596651,0.0333632905846387,0.901898734177215,0.868812427983911,0.93498504037052,0.719354838709678,0.629110054263707,0.809599623155648,0.17741935483871,0.105468499422435,0.249370210254984,0.0225806451612903,0.00494638475992723,0.0402149055626534,0.919354838709677,0.887132837326611,0.951576840092744,0.647435897435897,0.562727944942019,0.732143849929776,0.157051282051282,0.0912689564609648,0.222833607641599,0.0192307692307692,0.00277135016405911,0.0356901882974794,0.823717948717949,0.782213546085271,0.865222351350627,0,0,0,0,0,0,0.176282051282051,0.134777648649373,0.21778645391473,0.0348101265822785,0.0125291229213346,0.0570911302432224,316
"MEX","country","all","4",0.118971061093248,0.075485341971579,0.162456780214916,0.0192926045016077,0.00415049950405873,0.0344347094991567,0.00632911392405063,-0.00231204877622058,0.0149702766243219,0.144694533762058,0.0976043911807017,0.191784676343414,0.854430379746836,0.810314521056269,0.898546238437402,0.138263665594855,0.0918183841555416,0.184708947034169,0.852090032154341,0.804966596225008,0.899213468083674,0.836012861736334,0.785029493946574,0.886996229526095,0.990353697749196,0.979489838649312,1.00121755684908,0.991869918699187,0.980669956860479,1.00306988053789,0.978494623655914,0.948643626739861,1.00834562057197,0.0549828178694158,0.0253636307732765,0.0846020049655551,0.00651465798045603,-0.00246494985114057,0.0154942658120526,0.856687898089172,0.812273262842922,0.901102533335422,0.113924050632911,0.0765688636804737,0.151279237585349,0.00632911392405063,-0.00245983548155101,0.0151180633296523,0.939873417721519,0.915634088181536,0.964112747261502,0.879084967320261,0.82487937260202,0.933290562038502,0.0718954248366013,0.02584892929503,0.117941920378173,0.0196078431372549,0.00213825628281423,0.0370774299916956,0.970588235294118,0.951763245774769,0.989413224813466,0.824104234527687,0.769071349098777,0.879137119956598,0.0684039087947883,0.0227554923086615,0.114052325280915,0.0195439739413681,0.00212982006260836,0.0369581278201278,0.912052117263844,0.88180850369047,0.942295730837218,0,0,0,0,0,0,0.0879478827361563,0.0577042691627825,0.11819149630953,0.0158227848101266,0.00219909937524501,0.0294464702450082,316
"NIC","country","all","2",0.586666666666667,0.501183012730252,0.672150320603082,0.08,0.0389261434559705,0.121073856544029,0.00647249190938511,-0.00615926769249001,0.0191042515112602,0.673333333333333,0.591889222727651,0.754777443939015,0.666666666666667,0.584200895507422,0.749132437825911,0.666666666666667,0.584685157484255,0.748648175849078,0.246666666666667,0.172587473746377,0.320745859586957,0.01,-0.00133809136814787,0.0213380913681479,0.913333333333333,0.872030278283111,0.954636388383556,0.968253968253968,0.943629680431068,0.992878256076868,0.946428571428571,0.907029632870595,0.985827509986548,0.403669724770642,0.311102056824118,0.496237392717166,0.0416666666666667,0.0160971235165923,0.067236209816741,0.663265306122449,0.582725048228326,0.743805564016572,0.223300970873786,0.156037393046168,0.290564548701405,0.0517799352750809,0.0233625313007888,0.0801973392493731,0.850649350649351,0.809377661045706,0.891921040252996,0.215946843853821,0.145619521653795,0.286274166053846,0.382059800664452,0.303851985668513,0.46026761566039,0.20265780730897,0.143748566723997,0.261567047893943,0.800664451827243,0.733842636855282,0.867486266799203,0.192691029900332,0.122357410296065,0.2630246495046,0.325581395348837,0.257486404141422,0.393676386556252,0.172757475083056,0.1186662913401,0.226848658826013,0.691029900332226,0.62358825448743,0.758471546177021,0.00961538461538462,-0.00948388362303087,0.0287146528538001,0,0,0,0.308970099667774,0.241528453822979,0.37641174551257,0.029126213592233,0.00555699854577969,0.0526954286386863,309
"NIC","country","all","5",0.745033112582781,0.688011808046122,0.802054417119441,0.0629139072847682,0.028551097442984,0.0972767171265524,0.00970873786407767,-0.00415843836463152,0.0235759140927869,0.817880794701987,0.759693765880021,0.876067823523952,0.815533980582524,0.754575897388037,0.876492063777012,0.80794701986755,0.747932276428713,0.867961763306387,0.139072847682119,0.0928669781610462,0.185278717203192,0.0198675496688742,0.00281856305491285,0.0369165362828355,0.947019867549669,0.916852711398681,0.977187023700657,0.965217391304348,0.938175226602451,0.992259556006244,0.939393939393939,0.892465630288961,0.986322248498918,0.564102564102564,0.476047136629288,0.65215799157584,0.0308219178082192,0.0094039581631061,0.0522398774533323,0.814814814814815,0.753221004864968,0.876408624764661,0.122977346278317,0.0761906753715613,0.169764017185073,0.0420711974110032,0.015458171873826,0.0686842229481805,0.93485342019544,0.906759338132197,0.962947502258682,0.408163265306122,0.307994426185627,0.508332104426618,0.357142857142857,0.27611568107284,0.438170033212874,0.0918367346938775,0.0537696602916496,0.129903809096105,0.857142857142857,0.803931064234082,0.910354650051632,0.396610169491525,0.297075682531612,0.496144656451439,0.325423728813559,0.248843979490428,0.402003478136691,0.0847457627118644,0.048598100394267,0.120893425029462,0.806779661016949,0.747157811841466,0.866401510192433,0.0192307692307692,-0.0186106633923549,0.0570722018538934,0,0,0,0.193220338983051,0.133598489807567,0.252842188158534,0.0161812297734628,0.00236135401546135,0.0300011055314642,309
"NIC","country","all","3",0.712418300653595,0.646915829350544,0.777920771956645,0.0490196078431373,0.0191102655774511,0.0789289501088234,0.00645161290322581,-0.00197885804238298,0.0148820838488346,0.76797385620915,0.704940504234622,0.831007208183679,0.780645161290323,0.722749260281418,0.838541062299227,0.761437908496732,0.698152532713829,0.824723284279635,0.169934640522876,0.114761270093532,0.22510801095222,0.0228758169934641,0.00733733122839882,0.0384143027585293,0.931372549019608,0.902181870298213,0.960563227741003,0.973214285714286,0.953719849734255,0.992708721694316,0.955555555555556,0.923725343294365,0.987385767816747,0.557142857142857,0.472395051399689,0.641890662886026,0.03,0.00894600109141356,0.0510539989085864,0.759868421052632,0.69903658489858,0.820700257206683,0.158064516129032,0.109927327641472,0.206201704616592,0.0612903225806452,0.0342775881446139,0.0883030570166765,0.880258899676375,0.843022500721379,0.917495298631372,0.305647840531561,0.224431301283341,0.386864379779782,0.418604651162791,0.340402855524597,0.496806446800985,0.122923588039867,0.0829844116336029,0.162862764446131,0.847176079734219,0.794777418011503,0.899574741456936,0.280528052805281,0.206243789711926,0.354812315898636,0.372937293729373,0.295867084378744,0.450007503080002,0.099009900990099,0.0662965527318531,0.131723249248345,0.752475247524752,0.69355999997085,0.811390495078655,0.0289855072463768,-0.0125971795465405,0.0705681940392941,0,0,0,0.247524752475248,0.188609504921345,0.30644000002915,0.0225806451612903,0.00386585182065267,0.041295438501928,310
"NIC","country","all","1",0.539735099337748,0.444282066277134,0.635188132398363,0.112582781456954,0.05689291768575,0.168272645228157,0.0129032258064516,-0.00133437763190868,0.0271408292448119,0.665562913907285,0.590702721603142,0.740423106211427,0.648387096774194,0.577243026797303,0.719531166751084,0.652317880794702,0.577636715394956,0.726999046194448,0.248344370860927,0.183188497626544,0.313500244095311,0.0033112582781457,-0.00320678190385839,0.00982929846014978,0.900662251655629,0.861581720123287,0.939742783187972,0.960227272727273,0.923687979001406,0.996766566453139,0.9375,0.8826707048658,0.9923292951342,0.389121338912134,0.289255891033991,0.488986786790276,0.0324909747292419,0.0107142291647414,0.0542677202937424,0.63973063973064,0.567594295675408,0.711866983785871,0.229032258064516,0.164218505155616,0.293846010973416,0.067741935483871,0.0413728620192951,0.0941110089484468,0.874193548387097,0.833856643874426,0.914530452899768,0.208469055374593,0.142571790304962,0.274366320444223,0.358306188925081,0.2915684368844,0.425043940965763,0.172638436482085,0.106449840171369,0.238827032792801,0.739413680781759,0.67554699255135,0.803280369012167,0.205211726384365,0.140228144123361,0.270195308645368,0.299674267100977,0.243679795404932,0.355668738797022,0.149837133550489,0.0855508421923881,0.214123424908589,0.654723127035831,0.590990841570505,0.718455412501156,0.0267857142857143,-0.00314993652935066,0.0567213651007792,0,0,0,0.345276872964169,0.281544587498844,0.409009158429495,0.0354838709677419,0.0147992094308826,0.0561685325046013,310
"NIC","country","all","4",0.763157894736842,0.699486237283404,0.82682955219028,0.0460526315789474,0.0153887955113502,0.0767164676465446,0.00970873786407767,-0.00429875303234746,0.0237162287605028,0.819078947368421,0.761726599419457,0.876431295317385,0.838187702265372,0.785702162738763,0.890673241791981,0.809210526315789,0.751316096165658,0.867104956465921,0.151315789473684,0.0988805240806275,0.203751054866741,0.0296052631578947,0.00758795090782355,0.0516225754079659,0.960526315789474,0.938521782610282,0.982530848968665,0.953974895397489,0.918288173599537,0.989661617195442,0.934210526315789,0.885124073272587,0.983296979358992,0.603864734299517,0.514040799453812,0.693688669145222,0.0301003344481605,0.00929045006569706,0.050910218830624,0.822147651006711,0.764371045705649,0.879924256307773,0.129449838187702,0.0807744823345385,0.178125194040866,0.0161812297734628,0.00220907122709997,0.0301533883198256,0.925566343042071,0.894041915737715,0.957090770346428,0.372549019607843,0.284714397817455,0.460383641398231,0.372549019607843,0.296610839062553,0.448487200153133,0.127450980392157,0.0833556869832133,0.1715462738011,0.872549019607843,0.827877463051029,0.917220576164657,0.351791530944625,0.264109771141482,0.439473290747768,0.351791530944625,0.278526358610149,0.425056703279102,0.100977198697068,0.0660101382842493,0.135944259109887,0.804560260586319,0.754736779775301,0.854383741397338,0,0,0,0,0,0,0.195439739413681,0.145616258602662,0.2452632202247,0.0226537216828479,0.0046118653796,0.0406955779860958,309
"PAN","country","all","1",0.668810289389068,0.562432017160013,0.775188561618122,0.0803858520900322,0.0474157896796361,0.113355914500428,0.00320512820512821,-0.0029843758351039,0.00939463224536031,0.752411575562701,0.64982482672697,0.854998324398432,0.769230769230769,0.663964890758532,0.874496647703006,0.7491961414791,0.647372341421812,0.851019941536387,0.183279742765273,0.105751705922818,0.260807779607729,0.0192926045016077,0.00530036649948685,0.0332848425037286,0.932475884244373,0.893948143632925,0.971003624855821,1,1,1,1,1,1,0.47979797979798,0.365225135632758,0.594370823963202,0.0561056105610561,0.0249599390311568,0.0872512820909554,0.767741935483871,0.6619817399344,0.873502131033343,0.157051282051282,0.0824987745107775,0.231603789591787,0.0352564102564103,0.0118479420027381,0.0586648785100824,0.849358974358974,0.804810027716447,0.893907921001502,0.19047619047619,0.114569455567626,0.266382925384755,0.503401360544218,0.41524641672601,0.591556304362425,0.149659863945578,0.0726018791684068,0.22671784872275,0.843537414965986,0.791004088610404,0.896070741321568,0.161073825503356,0.0916295676039653,0.230518083402746,0.439597315436242,0.360827950199745,0.518366680672738,0.110738255033557,0.0594906608649507,0.161985849202163,0.711409395973154,0.651246209462861,0.771572582483447,0.0422535211267606,-0.0075832886273967,0.0920903308809178,0,0,0,0.288590604026846,0.228427417516553,0.348753790537139,0.0256410256410256,0.00785766178475241,0.0434243894972989,312
"PAN","country","all","5",0.85430463576159,0.791776249315621,0.916833022207558,0.00993377483443709,-0.00108784137123701,0.0209553910401112,0.00964630225080386,-0.00154661237170947,0.0208392168733172,0.874172185430464,0.813954714793107,0.93438965606782,0.90032154340836,0.850386830016804,0.950256256799916,0.864238410596027,0.803476924477154,0.924999896714899,0.112582781456954,0.0538762779355146,0.171289284978393,0.0397350993377484,0.0150302034761709,0.0644399951993258,0.97682119205298,0.960252516371228,0.993389867734733,0.988505747126437,0.971536792845591,1.00547470140728,0.976377952755906,0.942261775953275,1.01049412955854,0.7125,0.608788865155349,0.816211134844651,0.00333333333333333,-0.00318511896683514,0.00985178563350181,0.910299003322259,0.857353611850747,0.963244394793771,0.0739549839228296,0.0234600661305072,0.124449901715152,0.00643086816720257,-0.0026571485945802,0.0155188849289853,0.941747572815534,0.915968971111855,0.967526174519213,0.477966101694915,0.395637207913338,0.560294995476493,0.461016949152542,0.3762498431618,0.545784055143284,0.00677966101694915,-0.0027379696800732,0.0162972917139715,0.945762711864407,0.920944815734013,0.970580607994801,0.459459459459459,0.378167800096193,0.540751118822726,0.423728813559322,0.342717958929312,0.504739668189332,0.00675675675675676,-0.00273112893038728,0.0162446424439008,0.888513513513514,0.853410885807239,0.923616141219788,0,0,0,0,0,0,0.111486486486486,0.0763838587802121,0.146589114192761,0.00643086816720257,-0.00198447065462625,0.0148462069890314,311
"PAN","country","all","3",0.883870967741936,0.840795715545332,0.92694621993854,0.0387096774193548,0.0136669651897451,0.0637523896489646,0,0,0,0.925806451612903,0.895922674701261,0.955690228524545,0.945512820512821,0.919365939928327,0.971659701097314,0.92258064516129,0.890476474130771,0.95468481619181,0.0580645161290323,0.030697323898789,0.0854317083592756,0.0225806451612903,0.00407954438522658,0.0410817459373541,0.980645161290323,0.96423227342889,0.997058049151756,1,1,1,1,1,1,0.764705882352941,0.684703417788996,0.844708346916886,0.0197368421052632,0.00419738329146727,0.035276300919059,0.938709677419355,0.91079312392438,0.96662623091433,0.0384615384615385,0.0152057348736013,0.0617173420494756,0.00961538461538462,0.000124419883226045,0.0191063493475432,0.92948717948718,0.897478015079132,0.961496343895228,0.422442244224423,0.343233103093164,0.501651385355681,0.462046204620462,0.387900099553582,0.536192309687343,0.0297029702970297,0.00190179856316064,0.0575041420308988,0.914191419141914,0.878834813779786,0.949548024504043,0.389438943894389,0.313837421244562,0.465040466544216,0.438943894389439,0.365710602664425,0.512177186114453,0.0165016501650165,0.00307069239147953,0.0299326079385535,0.844884488448845,0.794721292194244,0.895047684703446,0,0,0,0,0,0,0.155115511551155,0.104952315296554,0.205278707805756,0.00641025641025641,-0.00246460310245621,0.015285115922969,312
"PAN","country","all","4",0.912337662337662,0.87008254681005,0.954592777865275,0.012987012987013,0.000335285329312377,0.0256387406447136,0.00641025641025641,-0.00234794551489885,0.0151684583354117,0.931818181818182,0.894147729694186,0.969488633942177,0.939102564102564,0.907122474507603,0.971082653697526,0.925324675324675,0.887490903879897,0.963158446769454,0.0681818181818182,0.0327916331830588,0.103572003180578,0.025974025974026,0.00797113783978902,0.0439769141082629,0.993506493506494,0.984445306937217,1.00256768007577,1,1,1,1,1,1,0.822368421052632,0.739901044785144,0.904835797320119,0.0065359477124183,-0.00263905504894996,0.0157109504737866,0.938311688311688,0.903641112002392,0.972982264620984,0.0384615384615385,0.0138572355409912,0.0630658413820857,0.00641025641025641,-0.0062024280863609,0.0190229409068737,0.951923076923077,0.926696949287607,0.977149204558547,0.470394736842105,0.381839823578091,0.55894965010612,0.434210526315789,0.343497181173491,0.524923871458088,0.0164473684210526,0.00233015795066984,0.0305645788914354,0.921052631578947,0.886015014544248,0.956090248613647,0.450657894736842,0.366371223841705,0.534944565631979,0.417763157894737,0.330151465362165,0.505374850427308,0.0131578947368421,0.000742441015165966,0.0255733484585182,0.881578947368421,0.843532684576765,0.919625210160078,0,0,0,0,0,0,0.118421052631579,0.0803747898399224,0.156467315423236,0.00641025641025641,-0.00250087299022736,0.0153213858107402,312
"PAN","country","all","2",0.824675324675325,0.763694309206646,0.885656340144003,0.038961038961039,0.0180711998641565,0.0598508780579215,0.0128205128205128,-0.00518864690386881,0.0308296725448945,0.876623376623377,0.8290542998305,0.924192453416253,0.897435897435898,0.85088575934534,0.943986035526455,0.863636363636364,0.810196861383289,0.917075865889438,0.103896103896104,0.0588039857860346,0.148988222006173,0.038961038961039,0.00600859476221324,0.0719134831598647,0.967532467532468,0.943251061221026,0.991813873843909,0.99236641221374,0.982288001287345,1.00244482314014,0.985401459854015,0.966226964652523,1.00457595505551,0.682080924855491,0.583642817005075,0.780519032705908,0.0231023102310231,0.00736315637258029,0.0388414640894659,0.900990099009901,0.852971259743579,0.949008938276223,0.0641025641025641,0.0341455138955738,0.0940596143095544,0.0224358974358974,0.00206176781943833,0.0428100270523566,0.91025641025641,0.876976532340583,0.943536288172238,0.327814569536424,0.241891678982016,0.413737460090831,0.526490066225166,0.449958616830344,0.603021515619987,0.0496688741721854,0.0223388839199207,0.0769988644244501,0.903973509933775,0.869859165311385,0.938087854556165,0.304918032786885,0.219904180988256,0.389931884585515,0.485245901639344,0.41397427866,0.556517524618689,0.0426229508196721,0.0190759824164086,0.0661699192229357,0.832786885245902,0.789138792121387,0.876434978370417,0.0384615384615385,-0.0367059981202561,0.113629075043333,0,0,0,0.167213114754098,0.123565021629584,0.210861207878613,0.0224358974358974,0.00392214749725331,0.0409496473745416,312
